,lon,lat,Id,ltype,points,Y,X,Type,Name,Source,x_pixel,y_pixel,elev
1265,81.19688243745907,28.660834531467554,126,1111,"80.159053740389524,29.051304734325399 80.277222354412288,28.999927076054629 80.410804265916298,28.999927076054629 80.477595221668295,28.938273886129707 80.606039367345218,28.892033993686013 80.806412234601211,28.850931867069399 81.001647336030146,28.794416442971553 81.196882437459067,28.660834531467554 81.376704241406756,28.568354746580169 81.361290943925525,28.470737195865709 81.474321792121216,28.388532942632477 81.566801577008604,28.321741986880475 81.674694659377209,28.316604221053399 81.864791994979058,28.172746777895245 82.049751564753834,28.069991461353709 82.167920178776598,28.03402710056417",28.6374666409,81.2423200025,thrust,Main Frontal Thrust,"Lave and Avouac, 2000, 2001; Lave, et al., 2005; Lillie and Yeats, 1991",4847.251795124764,3518.600291061416,389
1266,81.37670424140676,28.56835474658017,126,1111,"80.159053740389524,29.051304734325399 80.277222354412288,28.999927076054629 80.410804265916298,28.999927076054629 80.477595221668295,28.938273886129707 80.606039367345218,28.892033993686013 80.806412234601211,28.850931867069399 81.001647336030146,28.794416442971553 81.196882437459067,28.660834531467554 81.376704241406756,28.568354746580169 81.361290943925525,28.470737195865709 81.474321792121216,28.388532942632477 81.566801577008604,28.321741986880475 81.674694659377209,28.316604221053399 81.864791994979058,28.172746777895245 82.049751564753834,28.069991461353709 82.167920178776598,28.03402710056417",28.6374666409,81.2423200025,thrust,Main Frontal Thrust,"Lave and Avouac, 2000, 2001; Lave, et al., 2005; Lillie and Yeats, 1991",4890.409028079114,3496.405142684893,318
1267,81.36129094392552,28.47073719586571,126,1111,"80.159053740389524,29.051304734325399 80.277222354412288,28.999927076054629 80.410804265916298,28.999927076054629 80.477595221668295,28.938273886129707 80.606039367345218,28.892033993686013 80.806412234601211,28.850931867069399 81.001647336030146,28.794416442971553 81.196882437459067,28.660834531467554 81.376704241406756,28.568354746580169 81.361290943925525,28.470737195865709 81.474321792121216,28.388532942632477 81.566801577008604,28.321741986880475 81.674694659377209,28.316604221053399 81.864791994979058,28.172746777895245 82.049751564753834,28.069991461353709 82.167920178776598,28.03402710056417",28.6374666409,81.2423200025,thrust,Main Frontal Thrust,"Lave and Avouac, 2000, 2001; Lave, et al., 2005; Lillie and Yeats, 1991",4886.709836683027,3472.976930509674,262
1268,81.47432179212122,28.388532942632477,126,1111,"80.159053740389524,29.051304734325399 80.277222354412288,28.999927076054629 80.410804265916298,28.999927076054629 80.477595221668295,28.938273886129707 80.606039367345218,28.892033993686013 80.806412234601211,28.850931867069399 81.001647336030146,28.794416442971553 81.196882437459067,28.660834531467554 81.376704241406756,28.568354746580169 81.361290943925525,28.470737195865709 81.474321792121216,28.388532942632477 81.566801577008604,28.321741986880475 81.674694659377209,28.316604221053399 81.864791994979058,28.172746777895245 82.049751564753834,28.069991461353709 82.167920178776598,28.03402710056417",28.6374666409,81.2423200025,thrust,Main Frontal Thrust,"Lave and Avouac, 2000, 2001; Lave, et al., 2005; Lillie and Yeats, 1991",4913.837240254334,3453.2479097305413,577
1269,81.5668015770086,28.321741986880475,126,1111,"80.159053740389524,29.051304734325399 80.277222354412288,28.999927076054629 80.410804265916298,28.999927076054629 80.477595221668295,28.938273886129707 80.606039367345218,28.892033993686013 80.806412234601211,28.850931867069399 81.001647336030146,28.794416442971553 81.196882437459067,28.660834531467554 81.376704241406756,28.568354746580169 81.361290943925525,28.470737195865709 81.474321792121216,28.388532942632477 81.566801577008604,28.321741986880475 81.674694659377209,28.316604221053399 81.864791994979058,28.172746777895245 82.049751564753834,28.069991461353709 82.167920178776598,28.03402710056417",28.6374666409,81.2423200025,thrust,Main Frontal Thrust,"Lave and Avouac, 2000, 2001; Lave, et al., 2005; Lillie and Yeats, 1991",4936.032388630858,3437.218080347496,379
1270,81.67469465937721,28.3166042210534,126,1111,"80.159053740389524,29.051304734325399 80.277222354412288,28.999927076054629 80.410804265916298,28.999927076054629 80.477595221668295,28.938273886129707 80.606039367345218,28.892033993686013 80.806412234601211,28.850931867069399 81.001647336030146,28.794416442971553 81.196882437459067,28.660834531467554 81.376704241406756,28.568354746580169 81.361290943925525,28.470737195865709 81.474321792121216,28.388532942632477 81.566801577008604,28.321741986880475 81.674694659377209,28.316604221053399 81.864791994979058,28.172746777895245 82.049751564753834,28.069991461353709 82.167920178776598,28.03402710056417",28.6374666409,81.2423200025,thrust,Main Frontal Thrust,"Lave and Avouac, 2000, 2001; Lave, et al., 2005; Lillie and Yeats, 1991",4961.926728403466,3435.9850165488006,338
1271,81.86479199497906,28.172746777895245,126,1111,"80.159053740389524,29.051304734325399 80.277222354412288,28.999927076054629 80.410804265916298,28.999927076054629 80.477595221668295,28.938273886129707 80.606039367345218,28.892033993686013 80.806412234601211,28.850931867069399 81.001647336030146,28.794416442971553 81.196882437459067,28.660834531467554 81.376704241406756,28.568354746580169 81.361290943925525,28.470737195865709 81.474321792121216,28.388532942632477 81.566801577008604,28.321741986880475 81.674694659377209,28.316604221053399 81.864791994979058,28.172746777895245 82.049751564753834,28.069991461353709 82.167920178776598,28.03402710056417",28.6374666409,81.2423200025,thrust,Main Frontal Thrust,"Lave and Avouac, 2000, 2001; Lave, et al., 2005; Lillie and Yeats, 1991",5007.5500889552095,3401.4592301853195,289
1272,82.04975156475383,28.06999146135371,126,1111,"80.159053740389524,29.051304734325399 80.277222354412288,28.999927076054629 80.410804265916298,28.999927076054629 80.477595221668295,28.938273886129707 80.606039367345218,28.892033993686013 80.806412234601211,28.850931867069399 81.001647336030146,28.794416442971553 81.196882437459067,28.660834531467554 81.376704241406756,28.568354746580169 81.361290943925525,28.470737195865709 81.474321792121216,28.388532942632477 81.566801577008604,28.321741986880475 81.674694659377209,28.316604221053399 81.864791994979058,28.172746777895245 82.049751564753834,28.069991461353709 82.167920178776598,28.03402710056417",28.6374666409,81.2423200025,thrust,Main Frontal Thrust,"Lave and Avouac, 2000, 2001; Lave, et al., 2005; Lillie and Yeats, 1991",5051.940385708258,3376.797954211405,457
1273,82.1679201787766,28.03402710056417,126,1111,"80.159053740389524,29.051304734325399 80.277222354412288,28.999927076054629 80.410804265916298,28.999927076054629 80.477595221668295,28.938273886129707 80.606039367345218,28.892033993686013 80.806412234601211,28.850931867069399 81.001647336030146,28.794416442971553 81.196882437459067,28.660834531467554 81.376704241406756,28.568354746580169 81.361290943925525,28.470737195865709 81.474321792121216,28.388532942632477 81.566801577008604,28.321741986880475 81.674694659377209,28.316604221053399 81.864791994979058,28.172746777895245 82.049751564753834,28.069991461353709 82.167920178776598,28.03402710056417",28.6374666409,81.2423200025,thrust,Main Frontal Thrust,"Lave and Avouac, 2000, 2001; Lave, et al., 2005; Lillie and Yeats, 1991",5080.300853078259,3368.1665076205345,634
1274,81.79800103922706,28.10081805631617,127,1111,"81.79800103922706,28.100818056316172 81.931582950731055,27.93640954984971 82.1011292230246,27.920996252368479 82.234711134528595,27.813103169999863 82.358017514378446,27.73089891676663 82.507012723363673,27.689796790150016 82.743349951409215,27.73603668259371 82.969411647800598,27.766863277556169 83.149233451748287,27.766863277556169 83.488325996335362,27.674383492668785 83.704112161072601,27.617868068570939 83.860814018798436,27.507406103288787 83.989258164475359,27.430339615882634 84.143391139287672,27.425201850055554 84.246146455829219,27.358410894303557 84.410554962295677,27.348135362649401 84.585239000416294,27.342997596822325 84.708545380266145,27.342997596822325",27.7470927343,83.2217254437,thrust,Main Frontal Thrust,"Lave and Avouac, 2000, 2001; Lave, et al., 2005; Lillie and Yeats, 1991",4991.520259572165,3384.1963370035796,169
