,lon,lat,Id,ltype,points,Y,X,Type,Name,Source,x_pixel,y_pixel,elev
28,73.9502804408215,38.04759959104801,4,1321,"73.833820125792244,38.129485750052957 73.950280440821501,38.047599591048012 74.021248445292443,37.958434662353746 74.168643531501331,37.845613732169163 74.310579540443229,37.760088188319557 74.407023238826824,37.709136800494264 74.565336479569709,37.625430949066988 74.650862023419322,37.581758330931024 74.730928490001929,37.525347865838732 74.827372188385525,37.481675247702761 74.943832503414768,37.432543552299798 75.034817124531372,37.412526935654142",0.0,0.0,rightslip,,,3108.067315653479,5771.423905721178,3721
29,74.02124844529244,37.958434662353746,4,1321,"73.833820125792244,38.129485750052957 73.950280440821501,38.047599591048012 74.021248445292443,37.958434662353746 74.168643531501331,37.845613732169163 74.310579540443229,37.760088188319557 74.407023238826824,37.709136800494264 74.565336479569709,37.625430949066988 74.650862023419322,37.581758330931024 74.730928490001929,37.525347865838732 74.827372188385525,37.481675247702761 74.943832503414768,37.432543552299798 75.034817124531372,37.412526935654142",0.0,0.0,rightslip,,,3125.09963672923,5750.02432283113,3994
30,74.16864353150133,37.84561373216916,4,1321,"73.833820125792244,38.129485750052957 73.950280440821501,38.047599591048012 74.021248445292443,37.958434662353746 74.168643531501331,37.845613732169163 74.310579540443229,37.760088188319557 74.407023238826824,37.709136800494264 74.565336479569709,37.625430949066988 74.650862023419322,37.581758330931024 74.730928490001929,37.525347865838732 74.827372188385525,37.481675247702761 74.943832503414768,37.432543552299798 75.034817124531372,37.412526935654142",0.0,0.0,rightslip,,,3160.474457425023,5722.947299582498,4374
31,74.31057954044323,37.76008818831956,4,1321,"73.833820125792244,38.129485750052957 73.950280440821501,38.047599591048012 74.021248445292443,37.958434662353746 74.168643531501331,37.845613732169163 74.310579540443229,37.760088188319557 74.407023238826824,37.709136800494264 74.565336479569709,37.625430949066988 74.650862023419322,37.581758330931024 74.730928490001929,37.525347865838732 74.827372188385525,37.481675247702761 74.943832503414768,37.432543552299798 75.034817124531372,37.412526935654142",0.0,0.0,rightslip,,,3194.5390995765288,5702.421169055308,4199
32,74.40702323882682,37.709136800494264,4,1321,"73.833820125792244,38.129485750052957 73.950280440821501,38.047599591048012 74.021248445292443,37.958434662353746 74.168643531501331,37.845613732169163 74.310579540443229,37.760088188319557 74.407023238826824,37.709136800494264 74.565336479569709,37.625430949066988 74.650862023419322,37.581758330931024 74.730928490001929,37.525347865838732 74.827372188385525,37.481675247702761 74.943832503414768,37.432543552299798 75.034817124531372,37.412526935654142",0.0,0.0,rightslip,,,3217.6855871922953,5690.192835975281,4251
33,74.56533647956971,37.62543094906699,4,1321,"73.833820125792244,38.129485750052957 73.950280440821501,38.047599591048012 74.021248445292443,37.958434662353746 74.168643531501331,37.845613732169163 74.310579540443229,37.760088188319557 74.407023238826824,37.709136800494264 74.565336479569709,37.625430949066988 74.650862023419322,37.581758330931024 74.730928490001929,37.525347865838732 74.827372188385525,37.481675247702761 74.943832503414768,37.432543552299798 75.034817124531372,37.412526935654142",0.0,0.0,rightslip,,,3255.6807649766665,5670.103431629521,4196
34,74.65086202341932,37.581758330931024,4,1321,"73.833820125792244,38.129485750052957 73.950280440821501,38.047599591048012 74.021248445292443,37.958434662353746 74.168643531501331,37.845613732169163 74.310579540443229,37.760088188319557 74.407023238826824,37.709136800494264 74.565336479569709,37.625430949066988 74.650862023419322,37.581758330931024 74.730928490001929,37.525347865838732 74.827372188385525,37.481675247702761 74.943832503414768,37.432543552299798 75.034817124531372,37.412526935654142",0.0,0.0,rightslip,,,3276.206895503858,5659.622003275213,4345
35,74.73092849000193,37.52534786583873,4,1321,"73.833820125792244,38.129485750052957 73.950280440821501,38.047599591048012 74.021248445292443,37.958434662353746 74.168643531501331,37.845613732169163 74.310579540443229,37.760088188319557 74.407023238826824,37.709136800494264 74.565336479569709,37.625430949066988 74.650862023419322,37.581758330931024 74.730928490001929,37.525347865838732 74.827372188385525,37.481675247702761 74.943832503414768,37.432543552299798 75.034817124531372,37.412526935654142",0.0,0.0,rightslip,,,3295.422847486758,5646.083491650897,4442
36,74.82737218838552,37.48167524770276,4,1321,"73.833820125792244,38.129485750052957 73.950280440821501,38.047599591048012 74.021248445292443,37.958434662353746 74.168643531501331,37.845613732169163 74.310579540443229,37.760088188319557 74.407023238826824,37.709136800494264 74.565336479569709,37.625430949066988 74.650862023419322,37.581758330931024 74.730928490001929,37.525347865838732 74.827372188385525,37.481675247702761 74.943832503414768,37.432543552299798 75.034817124531372,37.412526935654142",0.0,0.0,rightslip,,,3318.5693351025247,5635.602063296586,3893
37,74.94383250341477,37.4325435522998,4,1321,"73.833820125792244,38.129485750052957 73.950280440821501,38.047599591048012 74.021248445292443,37.958434662353746 74.168643531501331,37.845613732169163 74.310579540443229,37.760088188319557 74.407023238826824,37.709136800494264 74.565336479569709,37.625430949066988 74.650862023419322,37.581758330931024 74.730928490001929,37.525347865838732 74.827372188385525,37.481675247702761 74.943832503414768,37.432543552299798 75.034817124531372,37.412526935654142",0.0,0.0,rightslip,,,3346.5198107140154,5623.810456397988,4205
38,75.03481712453137,37.41252693565414,4,1321,"73.833820125792244,38.129485750052957 73.950280440821501,38.047599591048012 74.021248445292443,37.958434662353746 74.168643531501331,37.845613732169163 74.310579540443229,37.760088188319557 74.407023238826824,37.709136800494264 74.565336479569709,37.625430949066988 74.650862023419322,37.581758330931024 74.730928490001929,37.525347865838732 74.827372188385525,37.481675247702761 74.943832503414768,37.432543552299798 75.034817124531372,37.412526935654142",0.0,0.0,rightslip,,,3368.3561197854942,5619.006468402262,4757
